year,stand,species,trap,filledseeds,emptyseeds,cones,conefilledseeds,coneemptyseeds,totconeseeds
2016,AO03,ABPR,2,0,0,0,0,0,0
2016,AO03,ACGL,2,0,0,0,0,0,0
2016,AO03,ALRU,2,0,0,0,0,0,0
2016,AO03,CANO,2,0,0,0,0,0,0
2016,AO03,PICO,2,0,0,0,0,0,0
2016,AO03,PIEN,2,0,0,0,0,0,0
2016,AO03,PIMO,2,0,0,0,0,0,0
2016,AO03,PISI,2,0,0,0,0,0,0
2016,AO03,PSME,2,2,0,0,0,0,0
2016,AO03,TABR,2,0,0,0,0,0,0
2016,AO03,THPL,2,25,71,8,12,18,30
2016,AO03,TSHE,2,61,95,11,27,29,56
2016,AO03,TSME,2,0,0,0,0,0,0
2016,AO03,ABAM,3,0,0,0,0,0,0
2016,AO03,ABGR,3,0,0,0,0,0,0
2016,AO03,ABLA,3,0,0,0,0,0,0
2016,AO03,ABPR,3,0,0,0,0,0,0
2016,AO03,ACGL,3,0,0,0,0,0,0
2016,AO03,ALRU,3,0,0,0,0,0,0
2016,AO03,CANO,3,0,0,0,0,0,0
2016,AO03,PICO,3,0,0,0,0,0,0
2016,AO03,PIEN,3,0,0,0,0,0,0
2016,AO03,PIMO,3,0,0,0,0,0,0
2016,AO03,PISI,3,0,0,0,0,0,0
2016,AO03,PSME,3,0,4,0,0,0,0
2016,AO03,TABR,3,0,0,0,0,0,0
2016,AO03,THPL,3,12,41,7,15,14,29
2016,AO03,TSHE,3,71,103,50,239,175,414
2016,AO03,TSME,3,0,0,0,0,0,0
2016,AO03,ABAM,4,0,0,0,0,0,0
2016,AO03,ABGR,4,0,0,0,0,0,0
2016,AO03,ABLA,4,0,0,0,0,0,0
2016,AO03,ABPR,4,0,0,0,0,0,0
2016,AO03,ACGL,4,0,0,0,0,0,0
2016,AO03,ALRU,4,0,0,0,0,0,0
2016,AO03,CANO,4,0,0,0,0,0,0
2016,AO03,PICO,4,0,0,0,0,0,0
2016,AO03,PIEN,4,0,0,0,0,0,0
2016,AO03,PIMO,4,0,0,0,0,0,0
2016,AO03,PISI,4,0,0,0,0,0,0
2016,AO03,PSME,4,4,3,3,2,4,6
2016,AO03,TABR,4,0,0,0,0,0,0
2016,AO03,THPL,4,26,48,8,5,29,34
2016,AO03,TSHE,4,141,61,19,21,27,48
2016,AO03,TSME,4,0,0,0,0,0,0
2016,AO03,ABAM,5,0,0,0,0,0,0
2016,AO03,ABGR,5,0,0,0,0,0,0
2016,AO03,ABLA,5,0,0,0,0,0,0
2016,AO03,ABPR,5,0,0,0,0,0,0
2016,AO03,ACGL,5,0,0,0,0,0,0
2016,AO03,ALRU,5,0,0,0,0,0,0
2016,AO03,CANO,5,0,0,0,0,0,0
2016,AO03,PICO,5,0,0,0,0,0,0
2016,AO03,PIEN,5,0,0,0,0,0,0
2016,AO03,PIMO,5,0,0,0,0,0,0
2016,AO03,PISI,5,0,0,0,0,0,0
2016,AO03,PSME,5,2,4,6,0,3,3
2016,AO03,TABR,5,0,0,0,0,0,0
2016,AO03,THPL,5,19,38,0,0,0,0
2016,AO03,TSHE,5,19,47,5,0,7,7
2016,AO03,TSME,5,0,0,0,0,0,0
2016,AO03,ABAM,6,2,8,0,0,0,0
2016,AO03,ABGR,6,0,0,0,0,0,0
2016,AO03,ABLA,6,0,0,0,0,0,0
2016,AO03,ABPR,6,0,0,0,0,0,0
2016,AO03,ACGL,6,0,0,0,0,0,0
2016,AO03,ALRU,6,0,2,0,0,0,0
2016,AO03,CANO,6,2,0,0,0,0,0
2016,AO03,PICO,6,0,0,0,0,0,0
2016,AO03,PIEN,6,0,0,0,0,0,0
2016,AO03,PIMO,6,0,0,0,0,0,0
2016,AO03,PISI,6,0,0,0,0,0,0
2016,AO03,PSME,6,5,12,7,15,5,20
2016,AO03,TABR,6,0,0,0,0,0,0
2016,AO03,THPL,6,6,19,2,0,0,0
2016,AO03,TSHE,6,57,60,3,7,7,14
2016,AO03,TSME,6,0,0,0,0,0,0
2016,AR07,ABAM,1,1,0,0,0,0,0
2016,AR07,ABGR,1,0,0,0,0,0,0
2016,AR07,ABLA,1,0,0,0,0,0,0
2016,AR07,ABPR,1,0,0,0,0,0,0
2016,AR07,ACGL,1,0,0,0,0,0,0
2016,AR07,ALRU,1,0,0,0,0,0,0
2016,AR07,CANO,1,2,0,1,2,0,2
2016,AR07,PICO,1,0,0,0,0,0,0
2016,AR07,PIEN,1,0,0,0,0,0,0
2016,AR07,PIMO,1,0,0,0,0,0,0
2016,AR07,PISI,1,0,0,0,0,0,0
2016,AR07,PSME,1,0,0,0,0,0,0
2016,AR07,TABR,1,0,0,0,0,0,0
2016,AR07,THPL,1,0,0,0,0,0,0
2016,AR07,TSHE,1,0,0,0,0,0,0
2016,AR07,TSME,1,10,2,3,46,38,84
2016,AR07,ABAM,2,0,0,0,0,0,0
2016,AR07,ABGR,2,0,0,0,0,0,0
2016,AR07,ABLA,2,0,0,0,0,0,0
2016,AR07,ABPR,2,0,0,0,0,0,0
2016,AR07,ACGL,2,0,0,0,0,0,0
2016,AR07,ALRU,2,0,0,0,0,0,0
2016,AR07,CANO,2,0,0,0,0,0,0
2016,AR07,PICO,2,0,0,0,0,0,0
2016,AR07,PIEN,2,0,0,0,0,0,0
2016,AR07,PIMO,2,0,0,0,0,0,0
2016,AR07,PISI,2,0,0,0,0,0,0
2016,AR07,PSME,2,0,0,0,0,0,0
2016,AR07,TABR,2,0,0,0,0,0,0
2016,AR07,THPL,2,0,0,0,0,0,0
2016,AR07,TSHE,2,0,0,0,0,0,0
2016,AR07,TSME,2,4,3,0,0,0,0
2016,AR07,ABAM,3,2,0,0,0,0,0
2016,AR07,ABGR,3,0,0,0,0,0,0
2016,AR07,ABLA,3,0,0,0,0,0,0
2016,AR07,ABPR,3,0,0,0,0,0,0
2016,AR07,ACGL,3,0,0,0,0,0,0
2016,AR07,ALRU,3,0,0,0,0,0,0
2016,AR07,CANO,3,1,0,3,0,0,0
2016,AR07,PICO,3,0,0,0,0,0,0
2016,AR07,PIEN,3,0,0,0,0,0,0
2016,AR07,PIMO,3,0,0,0,0,0,0
2016,AR07,PISI,3,0,0,0,0,0,0
2016,AR07,PSME,3,0,0,0,0,0,0
2016,AR07,TABR,3,0,0,0,0,0,0
2016,AR07,THPL,3,0,0,0,0,0,0
2016,AR07,TSHE,3,0,0,0,0,0,0
2016,AR07,TSME,3,2,0,0,0,0,0
2016,AR07,ABAM,4,0,0,0,0,0,0
2016,AR07,ABGR,4,0,0,0,0,0,0
2016,AR07,ABLA,4,0,0,0,0,0,0
2016,AR07,ABPR,4,0,0,0,0,0,0
2016,AR07,ACGL,4,0,0,0,0,0,0
2016,AR07,ALRU,4,0,0,0,0,0,0
2016,AR07,CANO,4,0,0,0,0,0,0
2016,AR07,PICO,4,0,0,0,0,0,0
2016,AR07,PIEN,4,0,0,0,0,0,0
2016,AR07,PIMO,4,0,0,0,0,0,0
2016,AR07,PISI,4,0,0,0,0,0,0
2016,AR07,PSME,4,0,0,0,0,0,0
2016,AR07,TABR,4,0,0,0,0,0,0
2016,AR07,THPL,4,0,0,0,0,0,0
2016,AR07,TSHE,4,0,0,0,0,0,0
2016,AR07,TSME,4,3,3,0,0,0,0
2016,AR07,ABAM,5,0,0,0,0,0,0
2016,AR07,ABGR,5,0,0,0,0,0,0
2016,AR07,ABLA,5,0,0,0,0,0,0
2016,AR07,ABPR,5,0,0,0,0,0,0
2016,AR07,ACGL,5,0,0,0,0,0,0
2016,AR07,ALRU,5,0,0,0,0,0,0
2016,AR07,CANO,5,2,0,0,0,0,0
2016,AR07,PICO,5,0,0,0,0,0,0
2016,AR07,PIEN,5,0,0,0,0,0,0
2016,AR07,PIMO,5,0,0,0,0,0,0
2016,AR07,PISI,5,0,0,0,0,0,0
2016,AR07,PSME,5,0,0,0,0,0,0
2016,AR07,TABR,5,0,0,0,0,0,0
2016,AR07,THPL,5,0,0,0,0,0,0
2016,AR07,TSHE,5,0,0,0,0,0,0
2016,AR07,TSME,5,9,3,1,7,9,16
2016,AR07,ABAM,6,0,0,0,0,0,0
2016,AR07,ABGR,6,0,0,0,0,0,0
2016,AR07,ABLA,6,0,0,0,0,0,0
2016,AR07,ABPR,6,0,0,0,0,0,0
2016,AR07,ACGL,6,0,0,0,0,0,0
2016,AR07,ALRU,6,0,0,0,0,0,0
2016,AR07,CANO,6,0,0,0,0,0,0
2016,AR07,PICO,6,0,0,0,0,0,0
2016,AR07,PIEN,6,0,0,0,0,0,0
2016,AR07,PIMO,6,0,0,0,0,0,0
2016,AR07,PISI,6,0,0,0,0,0,0
2016,AR07,PSME,6,0,0,0,0,0,0
2016,AR07,TABR,6,0,0,0,0,0,0
2016,AR07,THPL,6,0,0,0,0,0,0
2016,AR07,TSHE,6,0,0,0,0,0,0
2016,AR07,TSME,6,4,3,0,0,0,0
2016,AV02,ABAM,1,0,0,0,0,0,0
2016,AV02,ABGR,1,0,0,0,0,0,0
2016,AV02,ABLA,1,0,0,0,0,0,0
2016,AV02,ABPR,1,0,0,0,0,0,0
2016,AV02,ACGL,1,0,0,0,0,0,0
2016,AV02,ALRU,1,0,0,0,0,0,0
2016,AV02,CANO,1,0,0,0,0,0,0
2016,AV02,PICO,1,0,0,0,0,0,0
2016,AV02,PIEN,1,0,0,0,0,0,0
2016,AV02,PIMO,1,0,0,0,0,0,0
2016,AV02,PISI,1,0,0,0,0,0,0
2016,AV02,PSME,1,0,0,0,0,0,0
2016,AV02,TABR,1,0,0,0,0,0,0
2016,AV02,THPL,1,0,0,0,0,0,0
2016,AV02,TSHE,1,133,94,8,0,2,2
2016,AV02,TSME,1,0,0,0,0,0,0
2016,AV02,ABAM,2,1,0,0,0,0,0
2016,AV02,ABGR,2,0,0,0,0,0,0
2016,AV02,ABLA,2,0,0,0,0,0,0
2016,AV02,ABPR,2,0,0,0,0,0,0
2016,AV02,ACGL,2,0,0,0,0,0,0
2016,AV02,ALRU,2,0,0,0,0,0,0
2016,AV02,CANO,2,0,0,0,0,0,0
2016,AV02,PICO,2,0,0,0,0,0,0
2016,AV02,PIEN,2,0,0,0,0,0,0
2016,AV02,PIMO,2,0,0,0,0,0,0
2016,AV02,PISI,2,0,0,0,0,0,0
2016,AV02,PSME,2,0,0,0,0,0,0
2016,AV02,TABR,2,0,0,0,0,0,0
2016,AV02,THPL,2,0,0,0,0,0,0
2016,AV02,TSHE,2,135,53,14,24,5,29
2016,AV02,TSME,2,0,0,0,0,0,0
2016,AV02,ABAM,3,1,0,0,0,0,0
2016,AV02,ABGR,3,0,0,0,0,0,0
2016,AV02,ABLA,3,0,0,0,0,0,0
2016,AV02,ABPR,3,0,0,0,0,0,0
2016,AV02,ACGL,3,0,0,0,0,0,0
2016,AV02,ALRU,3,0,0,0,0,0,0
2016,AV02,CANO,3,0,0,0,0,0,0
2016,AV02,PICO,3,0,0,0,0,0,0
2016,AV02,PIEN,3,0,0,0,0,0,0
2016,AV02,PIMO,3,0,0,0,0,0,0
2016,AV02,PISI,3,0,0,0,0,0,0
2016,AV02,PSME,3,1,0,0,0,0,0
2016,AV02,TABR,3,0,0,0,0,0,0
2016,AV02,THPL,3,0,0,0,0,0,0
2016,AV02,TSHE,3,204,120,23,31,6,37
2016,AV02,TSME,3,0,0,0,0,0,0
2016,AV02,ABAM,4,0,0,0,0,0,0
2016,AV02,ABGR,4,0,0,0,0,0,0
2016,AV02,ABLA,4,0,0,0,0,0,0
2016,AV02,ABPR,4,0,0,0,0,0,0
2016,AV02,ACGL,4,0,0,0,0,0,0
2016,AV02,ALRU,4,0,0,0,0,0,0
2016,AV02,CANO,4,0,0,0,0,0,0
2016,AV02,PICO,4,0,0,0,0,0,0
2016,AV02,PIEN,4,0,0,0,0,0,0
2016,AV02,PIMO,4,0,0,0,0,0,0
2016,AV02,PISI,4,0,0,0,0,0,0
2016,AV02,PSME,4,0,0,0,0,0,0
2016,AV02,TABR,4,0,0,0,0,0,0
2016,AV02,THPL,4,0,0,0,0,0,0
2016,AV02,TSHE,4,70,38,17,7,6,13
2016,AV02,TSME,4,0,0,0,0,0,0
2016,AV02,ABAM,5,0,0,0,0,0,0
2016,AV02,ABGR,5,0,0,0,0,0,0
2016,AV02,ABLA,5,0,0,0,0,0,0
2016,AV02,ABPR,5,0,0,0,0,0,0
2016,AV02,ACGL,5,0,0,0,0,0,0
2016,AV02,ALRU,5,0,0,0,0,0,0
2016,AV02,CANO,5,0,0,0,0,0,0
2016,AV02,PICO,5,0,0,0,0,0,0
2016,AV02,PIEN,5,0,0,0,0,0,0
2016,AV02,PIMO,5,0,0,0,0,0,0
2016,AV02,PISI,5,0,0,0,0,0,0
2016,AV02,PSME,5,1,0,0,0,0,0
2016,AV02,TABR,5,0,0,0,0,0,0
2016,AV02,THPL,5,0,0,0,0,0,0
2016,AV02,TSHE,5,145,113,9,0,1,1
2016,AV02,TSME,5,0,0,0,0,0,0
2016,AV02,ABAM,6,7,4,0,0,0,0
2016,AV02,ABGR,6,0,0,0,0,0,0
2016,AV02,ABLA,6,0,0,0,0,0,0
2016,AV02,ABPR,6,0,0,0,0,0,0
2016,AV02,ACGL,6,0,0,0,0,0,0
2016,AV02,ALRU,6,0,0,0,0,0,0
2016,AV02,CANO,6,0,0,0,0,0,0
2016,AV02,PICO,6,0,0,0,0,0,0
2016,AV02,PIEN,6,0,0,0,0,0,0
2016,AV02,PIMO,6,0,0,0,0,0,0
2016,AV02,PISI,6,0,0,0,0,0,0
2016,AV02,PSME,6,0,0,0,0,0,0
2016,AV02,TABR,6,0,0,0,0,0,0
2016,AV02,THPL,6,0,0,0,0,0,0
2016,AV02,TSHE,6,141,85,5,0,3,3
2016,AV02,TSME,6,0,0,0,0,0,0
2016,AV06,ABAM,1,0,0,0,0,0,0
2016,AV06,ABGR,1,0,0,0,0,0,0
2016,AV06,ABLA,1,0,0,0,0,0,0
2016,AV06,ABPR,1,0,0,0,0,0,0
2016,AV06,ACGL,1,0,0,0,0,0,0
2016,AV06,ALRU,1,0,0,0,0,0,0
2016,AV06,CANO,1,0,0,0,0,0,0
2016,AV06,PICO,1,0,0,0,0,0,0
2016,AV06,PIEN,1,0,0,0,0,0,0
2016,AV06,PIMO,1,0,0,0,0,0,0
2016,AV06,PISI,1,0,0,0,0,0,0
2016,AV06,PSME,1,1,0,0,0,0,0
2016,AV06,TABR,1,0,0,0,0,0,0
2016,AV06,THPL,1,0,0,0,0,0,0
2016,AV06,TSHE,1,13,46,6,0,15,15
2016,AV06,TSME,1,0,0,0,0,0,0
2016,AV06,ABAM,2,0,1,0,0,0,0
2016,AV06,ABGR,2,0,0,0,0,0,0
2016,AV06,ABLA,2,0,0,0,0,0,0
2016,AV06,ABPR,2,0,0,0,0,0,0
2016,AV06,ACGL,2,0,0,0,0,0,0
2016,AV06,ALRU,2,0,0,0,0,0,0
2016,AV06,CANO,2,0,0,0,0,0,0
2016,AV06,PICO,2,0,0,0,0,0,0
2016,AV06,PIEN,2,0,0,0,0,0,0
2016,AV06,PIMO,2,0,0,0,0,0,0
2016,AV06,PISI,2,0,0,0,0,0,0
2016,AV06,PSME,2,3,0,0,0,0,0
2016,AV06,TABR,2,0,0,0,0,0,0
2016,AV06,THPL,2,0,0,0,0,0,0
2016,AV06,TSHE,2,10,66,26,4,29,33
2016,AV06,TSME,2,0,0,0,0,0,0
2016,AV06,ABAM,3,2,0,0,0,0,0
2016,AV06,ABGR,3,0,0,0,0,0,0
2016,AV06,ABLA,3,0,0,0,0,0,0
2016,AV06,ABPR,3,0,0,0,0,0,0
2016,AV06,ACGL,3,0,0,0,0,0,0
2016,AV06,ALRU,3,0,0,0,0,0,0
2016,AV06,CANO,3,0,0,0,0,0,0
2016,AV06,PICO,3,0,0,0,0,0,0
2016,AV06,PIEN,3,0,0,0,0,0,0
2016,AV06,PIMO,3,0,0,0,0,0,0
2016,AV06,PISI,3,0,0,0,0,0,0
2016,AV06,PSME,3,1,1,0,0,0,0
2016,AV06,TABR,3,0,0,0,0,0,0
2016,AV06,THPL,3,0,0,0,0,0,0
2016,AV06,TSHE,3,25,70,22,17,48,65
2016,AV06,TSME,3,0,0,0,0,0,0
2016,AV06,ABAM,4,0,0,0,0,0,0
2016,AV06,ABGR,4,0,0,0,0,0,0
2016,AV06,ABLA,4,0,0,0,0,0,0
2016,AV06,ABPR,4,0,0,0,0,0,0
2016,AV06,ACGL,4,0,0,0,0,0,0
2016,AV06,ALRU,4,0,0,0,0,0,0
2016,AV06,CANO,4,0,0,0,0,0,0
2016,AV06,PICO,4,0,0,0,0,0,0
2016,AV06,PIEN,4,0,0,0,0,0,0
2016,AV06,PIMO,4,0,0,0,0,0,0
2016,AV06,PISI,4,0,0,0,0,0,0
2016,AV06,PSME,4,1,1,0,0,0,0
2016,AV06,TABR,4,0,0,0,0,0,0
2016,AV06,THPL,4,0,0,0,0,0,0
2016,AV06,TSHE,4,13,24,9,5,9,14
2016,AV06,TSME,4,0,0,0,0,0,0
2016,AV06,ABAM,5,1,1,0,0,0,0
2016,AV06,ABGR,5,0,0,0,0,0,0
2016,AV06,ABLA,5,0,0,0,0,0,0
2016,AV06,ABPR,5,0,0,0,0,0,0
2016,AV06,ACGL,5,0,0,0,0,0,0
2016,AV06,ALRU,5,0,0,0,0,0,0
2016,AV06,CANO,5,0,0,0,0,0,0
2016,AV06,PICO,5,0,0,0,0,0,0
2016,AV06,PIEN,5,0,0,0,0,0,0
2016,AV06,PIMO,5,0,0,0,0,0,0
2016,AV06,PISI,5,0,0,0,0,0,0
2016,AV06,PSME,5,1,2,0,0,0,0
2016,AV06,TABR,5,0,0,0,0,0,0
2016,AV06,THPL,5,0,0,0,0,0,0
2016,AV06,TSHE,5,4,15,0,0,0,0
2016,AV06,TSME,5,0,0,0,0,0,0
2016,AV06,ABAM,6,0,1,0,0,0,0
2016,AV06,ABGR,6,0,0,0,0,0,0
2016,AV06,ABLA,6,0,0,0,0,0,0
2016,AV06,ABPR,6,0,0,0,0,0,0
2016,AV06,ACGL,6,0,0,0,0,0,0
2016,AV06,ALRU,6,0,0,0,0,0,0
2016,AV06,CANO,6,0,0,0,0,0,0
2016,AV06,PICO,6,0,0,0,0,0,0
2016,AV06,PIEN,6,0,0,0,0,0,0
2016,AV06,PIMO,6,0,0,0,0,0,0
2016,AV06,PISI,6,0,0,0,0,0,0
2016,AV06,PSME,6,1,0,0,0,0,0
2016,AV06,TABR,6,0,0,0,0,0,0
2016,AV06,THPL,6,0,0,0,0,0,0
2016,AV06,TSHE,6,8,11,0,0,0,0
2016,AV06,TSME,6,0,0,0,0,0,0
2016,AV14,ABAM,1,0,0,0,0,0,0
2016,AV14,ABGR,1,0,0,0,0,0,0
2016,AV14,ABLA,1,0,0,0,0,0,0
2016,AV14,ABPR,1,0,0,0,0,0,0
2016,AV14,ACGL,1,0,0,0,0,0,0
2016,AV14,ALRU,1,0,0,0,0,0,0
2016,AV14,CANO,1,0,0,0,0,0,0
2016,AV14,PICO,1,0,0,0,0,0,0
2016,AV14,PIEN,1,0,0,0,0,0,0
2016,AV14,PIMO,1,0,0,0,0,0,0
2016,AV14,PISI,1,0,0,0,0,0,0
2016,AV14,PSME,1,1,0,0,0,0,0
2016,AV14,TABR,1,0,0,0,0,0,0
2016,AV14,THPL,1,0,0,0,0,0,0
2016,AV14,TSHE,1,116,42,8,1,2,3
2016,AV14,TSME,1,0,0,0,0,0,0
2016,AV14,ABAM,2,3,1,0,0,0,0
2016,AV14,ABGR,2,0,0,0,0,0,0
2016,AV14,ABLA,2,0,0,0,0,0,0
2016,AV14,ABPR,2,0,0,0,0,0,0
2016,AV14,ACGL,2,0,0,0,0,0,0
2016,AV14,ALRU,2,0,0,0,0,0,0
2016,AV14,CANO,2,0,0,0,0,0,0
2016,AV14,PICO,2,0,0,0,0,0,0
2016,AV14,PIEN,2,0,0,0,0,0,0
2016,AV14,PIMO,2,0,0,0,0,0,0
2016,AV14,PISI,2,0,0,0,0,0,0
2016,AV14,PSME,2,0,0,0,0,0,0
2016,AV14,TABR,2,0,0,0,0,0,0
2016,AV14,THPL,2,0,0,0,0,0,0
2016,AV14,TSHE,2,368,65,10,29,22,51
2016,AV14,TSME,2,0,0,0,0,0,0
2016,AV14,ABAM,3,0,0,0,0,0,0
2016,AV14,ABGR,3,0,0,0,0,0,0
2016,AV14,ABLA,3,0,0,0,0,0,0
2016,AV14,ABPR,3,0,0,0,0,0,0
2016,AV14,ACGL,3,0,0,0,0,0,0
2016,AV14,ALRU,3,0,0,0,0,0,0
2016,AV14,CANO,3,0,0,0,0,0,0
2016,AV14,PICO,3,0,0,0,0,0,0
2016,AV14,PIEN,3,0,0,0,0,0,0
2016,AV14,PIMO,3,0,0,0,0,0,0
2016,AV14,PISI,3,0,0,0,0,0,0
2016,AV14,PSME,3,0,0,0,0,0,0
2016,AV14,TABR,3,0,0,0,0,0,0
2016,AV14,THPL,3,0,0,0,0,0,0
2016,AV14,TSHE,3,39,53,14,24,5,29
2016,AV14,TSME,3,0,0,0,0,0,0
2016,AV14,ABAM,4,0,0,0,0,0,0
2016,AV14,ABGR,4,0,0,0,0,0,0
2016,AV14,ABLA,4,0,0,0,0,0,0
2016,AV14,ABPR,4,0,0,0,0,0,0
2016,AV14,ACGL,4,0,0,0,0,0,0
2016,AV14,ALRU,4,0,0,0,0,0,0
2016,AV14,CANO,4,0,0,0,0,0,0
2016,AV14,PICO,4,0,0,0,0,0,0
2016,AV14,PIEN,4,0,0,0,0,0,0
2016,AV14,PIMO,4,0,0,0,0,0,0
2016,AV14,PISI,4,0,0,0,0,0,0
2016,AV14,PSME,4,0,0,0,0,0,0
2016,AV14,TABR,4,0,0,0,0,0,0
2016,AV14,THPL,4,0,0,0,0,0,0
2016,AV14,TSHE,4,281,77,88,745,99,844
2016,AV14,TSME,4,0,0,0,0,0,0
2016,AV14,ABAM,5,0,0,0,0,0,0
2016,AV14,ABGR,5,0,0,0,0,0,0
2016,AV14,ABLA,5,0,0,0,0,0,0
2016,AV14,ABPR,5,0,0,0,0,0,0
2016,AV14,ACGL,5,0,0,0,0,0,0
2016,AV14,ALRU,5,0,0,0,0,0,0
2016,AV14,CANO,5,1,0,0,0,0,0
2016,AV14,PICO,5,0,0,0,0,0,0
2016,AV14,PIEN,5,0,0,0,0,0,0
2016,AV14,PIMO,5,0,0,0,0,0,0
2016,AV14,PISI,5,0,0,0,0,0,0
2016,AV14,PSME,5,0,0,0,0,0,0
2016,AV14,TABR,5,0,0,0,0,0,0
2016,AV14,THPL,5,0,0,0,0,0,0
2016,AV14,TSHE,5,285,42,86,269,89,358
2016,AV14,TSME,5,0,0,0,0,0,0
2016,AV14,ABAM,6,1,0,0,0,0,0
2016,AV14,ABGR,6,0,0,0,0,0,0
2016,AV14,ABLA,6,0,0,0,0,0,0
2016,AV14,ABPR,6,0,0,0,0,0,0
2016,AV14,ACGL,6,0,0,0,0,0,0
2016,AV14,ALRU,6,0,0,0,0,0,0
2016,AV14,CANO,6,0,0,0,0,0,0
2016,AV14,PICO,6,0,0,0,0,0,0
2016,AV14,PIEN,6,0,0,0,0,0,0
2016,AV14,PIMO,6,0,0,0,0,0,0
2016,AV14,PISI,6,0,0,0,0,0,0
2016,AV14,PSME,6,0,0,0,0,0,0
2016,AV14,TABR,6,0,0,0,0,0,0
2016,AV14,THPL,6,0,0,0,0,0,0
2016,AV14,TSHE,6,263,65,38,78,16,94
2016,AV14,TSME,6,0,0,0,0,0,0
2016,AX15,ABAM,1,0,0,0,0,0,0
2016,AX15,ABGR,1,0,0,0,0,0,0
2016,AX15,ABLA,1,0,0,0,0,0,0
2016,AX15,ABPR,1,0,0,0,0,0,0
2016,AX15,ACGL,1,0,0,0,0,0,0
2016,AX15,ALRU,1,0,0,0,0,0,0
2016,AX15,CANO,1,0,0,0,0,0,0
2016,AX15,PICO,1,0,0,0,0,0,0
2016,AX15,PIEN,1,0,0,0,0,0,0
2016,AX15,PIMO,1,0,0,0,0,0,0
2016,AX15,PISI,1,0,0,0,0,0,0
2016,AX15,PSME,1,0,1,0,0,0,0
2016,AX15,TABR,1,0,0,0,0,0,0
2016,AX15,THPL,1,0,0,13,24,19,43
2016,AX15,TSHE,1,57,33,4,3,0,3
2016,AX15,TSME,1,0,0,0,0,0,0
2016,AX15,ABAM,2,0,0,0,0,0,0
2016,AX15,ABGR,2,0,0,0,0,0,0
2016,AX15,ABLA,2,0,0,0,0,0,0
2016,AX15,ABPR,2,0,0,0,0,0,0
2016,AX15,ACGL,2,0,0,0,0,0,0
2016,AX15,ALRU,2,0,0,0,0,0,0
2016,AX15,CANO,2,0,0,0,0,0,0
2016,AX15,PICO,2,0,0,0,0,0,0
2016,AX15,PIEN,2,0,0,0,0,0,0
2016,AX15,PIMO,2,0,0,0,0,0,0
2016,AX15,PISI,2,0,0,0,0,0,0
2016,AX15,PSME,2,1,4,0,0,0,0
2016,AX15,TABR,2,0,0,0,0,0,0
2016,AX15,THPL,2,0,0,0,0,0,0
2016,AX15,TSHE,2,66,49,3,5,8,13
2016,AX15,TSME,2,0,0,0,0,0,0
2016,AX15,ABAM,3,0,0,0,0,0,0
2016,AX15,ABGR,3,0,0,0,0,0,0
2016,AX15,ABLA,3,0,0,0,0,0,0
2016,AX15,ABPR,3,0,0,0,0,0,0
2016,AX15,ACGL,3,0,0,0,0,0,0
2016,AX15,ALRU,3,0,0,0,0,0,0
2016,AX15,CANO,3,0,0,0,0,0,0
2016,AX15,PICO,3,0,0,0,0,0,0
2016,AX15,PIEN,3,0,0,0,0,0,0
2016,AX15,PIMO,3,0,0,0,0,0,0
2016,AX15,PISI,3,0,0,0,0,0,0
2016,AX15,PSME,3,1,0,0,0,0,0
2016,AX15,TABR,3,0,0,0,0,0,0
2016,AX15,THPL,3,0,0,1,1,1,2
2016,AX15,TSHE,3,57,50,2,1,0,1
2016,AX15,TSME,3,0,0,0,0,0,0
2016,AX15,ABAM,4,0,0,0,0,0,0
2016,AX15,ABGR,4,0,0,0,0,0,0
2016,AX15,ABLA,4,0,0,0,0,0,0
2016,AX15,ABPR,4,0,0,0,0,0,0
2016,AX15,ACGL,4,0,0,0,0,0,0
2016,AX15,ALRU,4,0,0,0,0,0,0
2016,AX15,CANO,4,0,0,0,0,0,0
2016,AX15,PICO,4,0,0,0,0,0,0
2016,AX15,PIEN,4,0,0,0,0,0,0
2016,AX15,PIMO,4,0,0,0,0,0,0
2016,AX15,PISI,4,0,0,0,0,0,0
2016,AX15,PSME,4,1,0,0,0,0,0
2016,AX15,TABR,4,0,0,0,0,0,0
2016,AX15,THPL,4,0,0,0,0,0,0
2016,AX15,TSHE,4,41,41,4,2,0,2
2016,AX15,TSME,4,0,0,0,0,0,0
2016,AX15,ABAM,5,0,0,0,0,0,0
2016,AX15,ABGR,5,0,0,0,0,0,0
2016,AX15,ABLA,5,0,0,0,0,0,0
2016,AX15,ABPR,5,0,0,0,0,0,0
2016,AX15,ACGL,5,0,0,0,0,0,0
2016,AX15,ALRU,5,0,0,0,0,0,0
2016,AX15,CANO,5,0,0,0,0,0,0
2016,AX15,PICO,5,0,0,0,0,0,0
2016,AX15,PIEN,5,0,0,0,0,0,0
2016,AX15,PIMO,5,0,0,0,0,0,0
2016,AX15,PISI,5,0,0,0,0,0,0
2016,AX15,PSME,5,0,0,0,0,0,0
2016,AX15,TABR,5,0,0,0,0,0,0
2016,AX15,THPL,5,0,0,0,0,0,0
2016,AX15,TSHE,5,89,48,5,0,2,2
2016,AX15,TSME,5,0,0,0,0,0,0
2016,AX15,ABAM,6,0,0,0,0,0,0
2016,AX15,ABGR,6,0,0,0,0,0,0
2016,AX15,ABLA,6,0,0,0,0,0,0
2016,AX15,ABPR,6,0,0,0,0,0,0
